mes,xmlns:xsi,xsi:noNamespaceSchemaLocation,dia,Dia,Hora,Dir.Med._a_2200cm,Humedad._a_110cm,Irradia.._a_260cm,Nivel2._a_450cm,Precip.._a_150cm,Presion._a_150cm,Sig.Dir._a_2200cm,Sig.Vel._a_2200cm,Tem.Aire._a_110cm,Vel.Max._a_2200cm,Vel.Med._a_2200cm
,,,,11/04/2024,15:20,292.3,46.37,611.7,1.33,0,1030.68,19.53,1.11,21.35,6.57,3.33
,,,,11/04/2024,15:30,296.3,45.35,529.6,1.47,0,1030.65,15.8,1.08,21.43,5.78,3.36
,,,,11/04/2024,15:40,312.3,47.02,498.5,1.62,0,1030.64,22.58,0.9,21.13,5.68,3.62
,,,,11/04/2024,15:50,335.9,49.69,485,1.73,0,1030.68,16.67,0.82,20.32,4.7,2.77
,,,,11/04/2024,16:00,331.5,51.39,434.4,1.83,0,1030.67,13.67,0.8,19.91,5,3.05
,,,,11/04/2024,16:10,333.4,51.22,420.6,1.93,0,1030.73,29.92,1.01,19.69,5.1,2.42
,,,,11/04/2024,16:20,328.5,51.82,391.2,2.02,0,1030.8,15.63,0.76,19.59,4.9,2.8
,,,,11/04/2024,16:30,330.3,52.32,338.6,2.05,0,1030.74,8.33,0.57,19.4,3.92,2.62
,,,,11/04/2024,16:40,352.6,51.96,292.1,2.12,0,1030.75,22.49,1.03,19.17,4.41,2.1
,,,,11/04/2024,16:50,4.4,51.27,256.8,2.19,0,1030.72,19.64,0.82,18.89,5,2.98
,,,,11/04/2024,17:00,352.4,51.31,269.8,2.22,0,1030.81,22.16,0.76,18.83,5.29,3.02
,,,,11/04/2024,17:10,43.88,51.55,219,2.2,0,1030.79,47.63,0.75,18.76,3.63,1.66
,,,,11/04/2024,17:20,59.89,53.06,210.5,2.24,0,1030.74,33.14,0.75,18.6,3.23,1.32
,,,,11/04/2024,17:30,61.84,53.82,230.8,2.27,0,1030.65,20.94,0.67,18.43,3.72,2.12
,,,,11/04/2024,17:40,50.55,54.49,211.6,2.22,0,1030.53,15.19,0.78,18.4,3.63,2.05
,,,,11/04/2024,17:50,53.31,55.14,117.1,2.19,0,1030.42,15.14,0.68,18.21,4.7,2.66
,,,,11/04/2024,18:00,55.14,56.06,54.33,2.18,0,1030.31,15.84,0.86,18.01,4.9,2.46
,,,,11/04/2024,18:10,50.82,57.33,39.88,2.1,0,1030.28,11.76,0.62,17.79,4.21,2.62
,,,,11/04/2024,18:20,51.38,58.2,29.26,2.05,0,1030.16,8.72,0.45,17.58,4.61,2.91
,,,,11/04/2024,18:30,53.01,58.71,21.08,1.99,0,1030.03,15.24,0.69,17.45,4.21,2.56
,,,,11/04/2024,18:40,57.18,59.13,15.36,1.89,0,1030.04,14.17,0.83,17.3,5.1,2.7
,,,,11/04/2024,18:50,56.81,59.66,7.74,1.8,0,1030.14,16.34,0.7,17.18,5.19,2.56
,,,,11/04/2024,19:00,67.67,60.01,1.82,1.72,0,1030.25,19.18,0.7,17.08,3.72,1.58
,,,,11/04/2024,19:10,65.28,59.88,0.47,1.61,0,1030.31,24.75,0.52,16.98,2.65,1.29
,,,,11/04/2024,19:20,75.64,60.65,0.5,1.47,0,1030.37,24.16,0.83,16.83,3.43,1.09
,,,,11/04/2024,19:30,78.45,60.98,0.49,1.34,0,1030.47,20.11,0.6,16.67,3.72,1.42
,,,,11/04/2024,19:40,71.27,61.13,0.5,1.22,0,1030.54,22.91,0.61,16.54,2.84,1.09
,,,,11/04/2024,19:50,115.3,60.95,0.5,1.07,0,1030.65,46.01,0.48,16.55,1.96,0.55
,,,,11/04/2024,20:00,152.6,61.36,0.51,0.89,0,1030.78,38.03,0.49,16.46,1.96,0.52
,,,,11/04/2024,20:10,92.5,61.98,0.51,0.74,0,1030.81,34.66,0.75,16.37,3.14,1.11
,,,,11/04/2024,20:20,208,64.55,0.52,0.59,0,1030.82,29.47,0.53,16.07,1.96,1.07
,,,,11/04/2024,20:30,208.6,66.49,0.51,0.43,0,1030.85,6.14,0.4,15.64,1.86,0.96
,,,,11/04/2024,20:40,227.9,67.83,0.52,0.24,0,1030.89,10.22,0.37,15.49,1.37,0.34
,,,,11/04/2024,20:50,228.4,70.96,0.52,0.07,0,1031.05,24.19,0.41,15,1.57,0.65
,,,,11/04/2024,21:00,239.8,73.12,0.52,-0.09,0,1031.12,19.59,0.44,14.73,1.57,0.67
,,,,11/04/2024,21:10,61.54,75.52,0.54,-0.25,0,1030.97,44.87,0.39,14.58,1.86,0.75
,,,,11/04/2024,21:20,108,74.28,0.53,-0.44,0,1031,19.4,0.41,14.66,2.16,0.5
,,,,11/04/2024,21:30,85.6,69.86,0.53,-0.59,0,1031.18,8.33,0.42,14.94,1.76,0.48
,,,,11/04/2024,21:40,92.3,70.97,0.53,-0.74,0,1031.42,68.75,0.49,14.87,1.76,0.61
,,,,11/04/2024,21:50,310.8,74.64,0.52,-0.9,0,1031.65,32.64,0.36,14.31,2.06,1.42
,,,,11/04/2024,22:00,40.49,75.82,0.52,-1.06,0,1031.73,0.01,0.14,14.15,0.78,0.04
,,,,11/04/2024,22:10,42,75.63,0.51,-1.18,0,1031.72,15.82,0.37,14.09,1.37,0.29
,,,,11/04/2024,22:20,185.8,78.11,0.52,-1.29,0,1031.67,0.71,0.53,13.91,1.86,0.43
,,,,11/04/2024,22:30,200.4,82,0.51,-1.41,0,1031.68,6.76,0.47,13.54,1.76,0.43
,,,,11/04/2024,22:40,171.4,82.9,0.51,-1.52,0,1031.56,0.08,0.27,13.32,1.08,0.17
,,,,11/04/2024,22:50,171.4,83.7,0.52,-1.57,0,1031.56,0.08,0.21,13.15,0.78,0.14
,,,,11/04/2024,23:00,0,84.5,0.52,-1.6,0,1031.49,0,0,13.02,0,0
,,,,11/04/2024,23:10,196.4,85,0.51,-1.6,0,1031.58,12.72,0.42,12.9,1.57,0.31
,,,,11/04/2024,23:20,168.6,86.1,0.51,-1.6,0,1031.63,16.13,0.49,12.71,1.76,0.86
,,,,11/04/2024,23:30,170.5,86.9,0.52,-1.6,0,1031.62,5.94,0.38,12.53,2.06,0.97
,,,,11/04/2024,23:40,171.5,87,0.5,-1.6,0,1031.61,7.17,0.41,12.5,2.06,0.9
,,,,11/04/2024,23:50,165.1,87.3,0.51,-1.6,0,1031.57,12.44,0.25,12.48,2.06,1.46
,,,,12/04/2024,0:00,158.4,87.9,0.51,-1.6,0,1031.55,12.5,0.4,12.39,2.25,1.57
,,,,12/04/2024,0:10,143,88.5,0.5,-1.6,0,1031.42,19.75,0.87,12.43,3.63,1.64
,,,,12/04/2024,0:20,129.3,83.7,0.5,-1.58,0,1031.31,9.68,0.75,13.3,4.9,3.09
,,,,12/04/2024,0:30,127.6,82.8,0.51,-1.5,0,1031.17,7.55,0.58,13.45,5.39,3.64
,,,,12/04/2024,0:40,126.4,83.3,0.51,-1.47,0,1030.95,8.69,0.56,13.36,5.98,4.09
,,,,12/04/2024,0:50,125.8,83.9,0.53,-1.38,0,1030.79,9.96,0.69,13.26,6.47,4.52
,,,,12/04/2024,1:00,134.8,85.2,0.51,-1.24,0,1030.82,9.46,0.64,13.12,5.88,4.09
,,,,12/04/2024,1:10,132.9,85.4,0.54,-1.13,0,1030.63,7.49,0.53,13.06,5.59,4.07
,,,,12/04/2024,1:20,123,84.3,0.54,-1.06,0,1030.33,12.01,0.76,13.14,6.47,4.07
,,,,12/04/2024,1:30,119.3,84.4,0.55,-0.92,0,1030.2,12.5,0.84,13.04,6.17,3.78
,,,,12/04/2024,1:40,125.4,84.8,0.55,-0.73,0,1030.32,11.64,0.68,12.97,5.59,3.41
,,,,12/04/2024,1:50,118.5,86.1,0.56,-0.58,0,1030.37,12.26,0.83,12.85,5.29,2.87
,,,,12/04/2024,2:00,120,86.3,0.56,-0.48,0,1030.32,12.19,0.66,12.76,5,2.7
,,,,12/04/2024,2:10,136.3,85.8,0.56,-0.3,0,1030.31,15.83,0.65,12.65,5.68,2.84
,,,,12/04/2024,2:20,160.4,85.4,0.54,-0.1,0,1030.31,8.74,0.43,12.7,4.12,2.83
,,,,12/04/2024,2:30,135.9,86.7,0.55,0.04,0,1030.31,14.89,0.6,12.55,4.7,3.16
,,,,12/04/2024,2:40,129.6,87.7,0.54,0.14,0,1030.3,14.36,0.74,12.38,5.29,3.05
,,,,12/04/2024,2:50,144.5,87.5,0.53,0.33,0,1030.3,11.58,0.57,12.29,4.9,3.33
,,,,12/04/2024,3:00,147.3,88.2,0.51,0.54,0,1030.18,9.61,0.53,12.24,5.59,4.02
,,,,12/04/2024,3:10,139.3,88.7,0.51,0.67,0,1030.16,9.96,0.58,12.15,5.59,4.09
,,,,12/04/2024,3:20,141.3,89.3,0.51,0.79,0,1030.18,7.43,0.4,12.16,5.49,4.02
,,,,12/04/2024,3:30,138.3,89.4,0.49,0.97,0,1030.21,9.73,0.49,12.08,5.39,3.47
,,,,12/04/2024,3:40,136.6,90,0.49,1.14,0,1030.15,8.99,0.69,12.05,5.68,3.99
,,,,12/04/2024,3:50,137.3,91,0.48,1.27,0,1030.08,7.02,0.48,12.02,5.78,4.28
,,,,12/04/2024,4:00,136,91.9,0.48,1.39,0,1030.01,7.22,0.48,11.86,5.78,4.4
,,,,12/04/2024,4:10,130.5,90.9,0.49,1.51,0,1029.96,9.32,0.6,11.75,5.88,4.1
,,,,12/04/2024,4:20,130.6,89.8,0.48,1.63,0,1029.87,9.32,0.61,11.68,5.98,3.76
,,,,12/04/2024,4:30,136.6,90.8,0.45,1.71,0,1029.84,10.49,0.66,11.7,5.49,3.95
,,,,12/04/2024,4:40,139.1,91.7,0.44,1.82,0,1029.87,7.43,0.58,11.58,6.76,4.88
,,,,12/04/2024,4:50,143.1,91.5,0.45,1.89,0,1029.95,10.08,0.73,11.42,6.76,4.89
,,,,12/04/2024,5:00,139.3,91.1,0.43,1.95,0,1029.97,9.28,0.6,11.31,7.06,4.97
,,,,12/04/2024,5:10,126.8,90.2,0.43,2.01,0,1029.99,9.6,0.77,11.19,7.15,5.15
,,,,12/04/2024,5:20,128.6,90.6,0.49,2.07,0,1030.04,12.26,0.94,11.2,7.06,4.51
,,,,12/04/2024,5:30,121.6,89.8,2,2.08,0,1030.01,10.38,0.93,11.13,6.86,4.16
,,,,12/04/2024,5:40,119.5,89.6,5.84,2.1,0,1029.95,12.53,0.95,11.08,7.06,4.11
,,,,12/04/2024,5:50,117.3,88.8,11.82,2.12,0,1030,13.25,0.91,11.05,5.88,3.32
,,,,12/04/2024,6:00,112.6,87.7,18.37,2.11,0,1030.05,13.49,0.85,11.05,6.17,3.71
,,,,12/04/2024,6:10,120.1,87.9,23.07,2.09,0,1030.03,14.15,0.77,11.05,5.68,3.78
,,,,12/04/2024,6:20,123.3,87.6,27,2.03,0,1029.94,11.91,0.88,11.12,6.47,4.03
,,,,12/04/2024,6:30,120.6,86.3,31,1.99,0,1029.89,13.33,0.99,11.16,6.86,3.91
,,,,12/04/2024,6:40,118.9,84.7,102.2,1.95,0,1029.92,12.84,0.78,11.34,6.27,3.6
,,,,12/04/2024,6:50,124,83.5,163.9,1.88,0,1029.92,12.8,0.58,11.73,5.1,3.1
,,,,12/04/2024,7:00,126.3,80.6,194.9,1.8,0,1029.84,11.49,0.85,12.11,6.37,4.18
,,,,12/04/2024,7:10,125.4,77.17,229.6,1.73,0,1029.76,11.88,0.77,12.57,7.06,3.94
,,,,12/04/2024,7:20,132.2,75.66,262.3,1.67,0,1029.75,13.69,0.88,12.89,6.57,3.81
,,,,12/04/2024,7:30,141,76.68,294.2,1.56,0,1029.72,10.14,0.72,12.99,6.66,4.38
,,,,12/04/2024,7:40,135,72.77,328.1,1.46,0,1029.58,12.23,0.88,13.27,7.06,4.33
,,,,12/04/2024,7:50,129.8,69.91,361.2,1.35,0,1029.5,10.24,0.86,13.74,6.57,4.23
,,,,12/04/2024,8:00,121.9,66.87,394.1,1.23,0,1029.52,16.32,0.76,14.21,6.37,3.58
,,,,12/04/2024,8:10,118.7,63.91,425,1.06,0,1029.51,15.15,0.91,14.68,6.57,3.58
,,,,12/04/2024,8:20,124.5,60.49,457.3,0.93,0,1029.5,14.38,0.78,15.15,6.86,3.6
,,,,12/04/2024,8:30,117.8,56.93,487.8,0.79,0,1029.45,11.71,0.89,15.54,6.37,4.15
,,,,12/04/2024,8:40,123.3,54.8,516.9,0.64,0,1029.42,11.48,0.85,16.02,6.17,3.99
,,,,12/04/2024,8:50,129.5,55.46,547.7,0.48,0,1029.33,11.1,0.58,16.43,5.39,3.39
,,,,12/04/2024,9:00,126.6,55.02,575.8,0.35,0,1029.33,11.45,0.76,16.97,5.29,3.82
,,,,12/04/2024,9:10,133.1,52.4,603.2,0.21,0,1029.33,14.34,0.69,17.54,5,3.11
,,,,12/04/2024,9:20,146.1,48.73,631.6,0.05,0,1029.31,11.77,0.46,18.24,4.21,2.88
,,,,12/04/2024,9:30,148.9,45.8,657.2,-0.12,0,1029.31,10.84,0.41,18.96,4.51,3.01
,,,,12/04/2024,9:40,148.4,44.82,682.3,-0.26,0,1029.33,10.17,0.4,19.5,3.82,2.73
,,,,12/04/2024,9:50,147.6,43.37,705.1,-0.4,0,1029.3,7.1,0.37,19.94,3.82,2.76
,,,,12/04/2024,10:00,149.1,42.98,727,-0.57,0,1029.18,7.14,0.4,20.57,3.92,2.74
,,,,12/04/2024,10:10,154.1,42.22,747.5,-0.71,0,1029.17,9.32,0.39,21.1,3.33,2.38
,,,,12/04/2024,10:20,148.7,42.47,765.7,-0.82,0,1029.09,10.65,0.38,21.51,2.74,1.79
,,,,12/04/2024,10:30,145,38.13,785.5,-0.93,0,1029,12.93,0.38,22.24,2.84,1.79
,,,,12/04/2024,10:40,139.4,34.58,804,-1.05,0,1028.86,11.65,0.46,22.91,3.43,2.1
,,,,12/04/2024,10:50,156.1,33.81,817,-1.14,0,1028.73,9.36,0.28,23.41,2.55,1.79
,,,,12/04/2024,11:00,152.8,32.92,830,-1.2,0,1028.6,8.76,0.19,23.81,2.06,1.59
,,,,12/04/2024,11:10,154.4,30.62,836,-1.25,0,1028.55,2.73,0.44,24.44,1.67,0.42
,,,,12/04/2024,11:20,297.4,36.28,843,-1.31,0,1028.53,35.62,0.57,24.92,2.06,0.8
,,,,12/04/2024,11:30,308.9,36.6,852,-1.35,0,1028.5,12.49,0.4,25.09,2.84,1.94
,,,,12/04/2024,11:40,305.1,33.73,861,-1.36,0,1028.38,12.17,0.44,25.32,2.94,1.89
,,,,12/04/2024,11:50,302.2,34.96,866,-1.37,0,1028.27,12.95,0.9,25.75,5.29,3.19
,,,,12/04/2024,12:00,313.1,42.5,870,-1.37,0,1028.22,12.99,0.81,24.58,5.29,3.23
,,,,12/04/2024,12:10,313.8,41.34,872,-1.35,0,1028.18,13.93,0.71,24.53,5.29,2.97
,,,,12/04/2024,12:20,311.3,41.24,874,-1.32,0,1028.09,14.72,0.69,24.63,4.8,2.87
,,,,12/04/2024,12:30,312.5,42.23,874,-1.3,0,1028.02,15.97,0.87,24.35,5.88,3.3
,,,,12/04/2024,12:40,316.1,44.51,875,-1.26,0,1027.96,14.07,0.81,23.98,6.27,3.66
,,,,12/04/2024,12:50,321,47.86,873,-1.17,0,1027.87,11.5,0.89,23.29,7.06,4.75
,,,,12/04/2024,13:00,322.4,47.08,866,-1.1,0,1027.81,11.21,0.84,23.18,6.47,4.34
,,,,12/04/2024,13:10,321.2,43.61,857,-1.02,0,1027.77,12.33,0.73,23.59,5.1,3.42
,,,,12/04/2024,13:20,321.9,40.57,849,-0.93,0,1027.69,10.36,0.6,24.12,5,3.57
,,,,12/04/2024,13:30,320.7,38.84,837,-0.8,0,1027.56,11.2,0.72,24.45,5.59,3.74
,,,,12/04/2024,13:40,319.6,38.46,824,-0.69,0,1027.42,12.59,0.71,24.6,5.78,3.99
,,,,12/04/2024,13:50,319.5,40.63,811,-0.58,0,1027.34,11.82,0.72,24.39,5.68,4
,,,,12/04/2024,14:00,321.9,45.44,796.3,-0.44,0,1027.31,11.8,0.69,23.75,6.17,4.43
,,,,12/04/2024,14:10,324.8,47.51,780.3,-0.31,0,1027.24,9.4,0.57,23.11,6.08,4.66
,,,,12/04/2024,14:20,324.5,46.19,762.8,-0.17,0,1027.21,9.69,0.55,23,5.88,4.5
,,,,12/04/2024,14:30,327.2,47.24,742.2,-0.02,0,1027.19,8.65,0.56,22.92,5.98,4.33
,,,,12/04/2024,14:40,327.3,46.32,719.3,0.13,0,1027.08,6.55,0.34,23.01,5,3.93
,,,,12/04/2024,14:50,326.9,45.31,696.5,0.27,0,1027.02,7.78,0.39,23.22,5.78,4.35
,,,,12/04/2024,15:00,326.7,45.92,672.2,0.41,0,1026.98,7.37,0.37,23.18,5.29,4.09
,,,,12/04/2024,15:10,328.8,44.36,647.7,0.53,0,1026.87,4.1,0.25,23.3,4.7,3.94
,,,,12/04/2024,15:20,328.7,43.49,621.1,0.67,0,1026.76,5.11,0.3,23.56,4.51,3.59
,,,,12/04/2024,15:30,322.5,43.91,592.9,0.82,0,1026.7,12.16,0.62,23.84,4.51,3.25
,,,,12/04/2024,15:40,321,45.47,565.7,0.94,0,1026.62,11.45,0.74,23.86,4.7,3.37
,,,,12/04/2024,15:50,323.8,47.15,538.1,1.07,0,1026.62,10.33,0.59,23.55,5.78,3.72
,,,,12/04/2024,16:00,326.1,48.84,493.8,1.21,0,1026.64,10.29,0.6,23.02,5.39,3.77
,,,,12/04/2024,16:10,330,48.88,432.4,1.33,0,1026.59,7.49,0.45,22.63,5.29,3.81
,,,,12/04/2024,16:20,326.8,49.48,420.1,1.43,0,1026.55,9.52,0.5,22.35,4.9,3.79
,,,,12/04/2024,16:30,323.2,48.28,382.8,1.54,0,1026.49,9.34,0.64,22.17,5.49,3.89
,,,,12/04/2024,16:40,318.8,46.76,389,1.62,0,1026.47,15.82,0.91,22.43,4.51,2.66
,,,,12/04/2024,16:50,311.6,44.22,356.3,1.7,0,1026.47,11,0.56,22.93,4.12,2.87
,,,,12/04/2024,17:00,307,43.42,316.3,1.77,0,1026.43,10.13,0.57,23.48,3.82,2.52
,,,,12/04/2024,17:10,307,44.48,286.2,1.82,0,1026.39,8.99,0.61,23.57,4.21,2.59
,,,,12/04/2024,17:20,304.9,45,251.9,1.88,0,1026.39,12.34,0.56,23.55,3.53,2.25
,,,,12/04/2024,17:30,306.4,47.22,219.4,1.93,0,1026.39,11.79,0.6,23.3,3.43,2.01
,,,,12/04/2024,17:40,303.9,48.54,184.4,1.96,0,1026.39,9.87,0.47,23.02,2.94,1.84
,,,,12/04/2024,17:50,312.3,50.19,101.9,1.99,0,1026.39,11.71,0.44,22.58,2.45,1.53
,,,,12/04/2024,18:00,312,51.48,34.14,2,0,1026.34,6.44,0.24,22.09,2.55,2.03
,,,,12/04/2024,18:10,317.3,51.79,29.08,1.99,0,1026.31,6.24,0.24,21.73,2.74,1.95
,,,,12/04/2024,18:20,327,53.01,23.74,1.96,0,1026.33,8.67,0.21,21.49,2.25,1.54
,,,,12/04/2024,18:30,329.1,53.26,18.01,1.94,0,1026.34,5.25,0.18,21.36,1.96,1.38
,,,,12/04/2024,18:40,322.9,53.99,11.16,1.9,0,1026.39,4.43,0.38,21.22,2.45,1.58
,,,,12/04/2024,18:50,324.2,55.5,6.27,1.86,0,1026.45,5.93,0.22,20.84,2.84,2.41
,,,,12/04/2024,19:00,327.3,54.57,2.18,1.8,0,1026.49,5.25,0.7,20.7,2.74,1.44
,,,,12/04/2024,19:10,315,55.43,0.54,1.76,0,1026.5,7.11,0.37,20.63,1.86,1.1
,,,,12/04/2024,19:20,260.2,57.71,0.54,1.7,0,1026.52,26.04,0.38,20.3,1.37,0.31
,,,,12/04/2024,19:30,207.2,57.2,0.54,1.62,0,1026.56,17.81,0.56,19.94,1.76,0.75
,,,,12/04/2024,19:40,181.5,58.96,0.54,1.54,0,1026.64,4.17,0.35,19.5,1.37,0.31
,,,,12/04/2024,19:50,186.2,58.7,0.54,1.47,0,1026.73,5,0.2,19.14,1.27,0.74
,,,,12/04/2024,20:00,186.2,59.05,0.54,1.37,0,1026.88,7.9,0.32,18.98,1.18,0.24
,,,,12/04/2024,20:10,183.6,59.02,0.54,1.25,0,1026.96,13.26,0.22,18.71,1.18,0.65
,,,,12/04/2024,20:20,171.4,61.05,0.54,1.12,0,1027.03,0.03,0.22,18.32,0.69,0.12
,,,,12/04/2024,20:30,182.2,61.54,0.54,1.01,0,1027.11,4.85,0.31,18.09,1.18,0.56
,,,,12/04/2024,20:40,183.3,60.48,0.54,0.88,0,1027.15,0.02,0.1,17.95,0.78,0.03
,,,,12/04/2024,20:50,183.3,60.27,0.54,0.73,0,1027.2,0.06,0.33,17.86,1.18,0.3
,,,,12/04/2024,21:00,183.3,61.06,0.54,0.6,0,1027.27,0.01,0.09,17.67,0.49,0.02
,,,,12/04/2024,21:10,183.3,60.67,0.54,0.47,0,1027.27,0.15,0.31,17.55,1.18,0.49
,,,,12/04/2024,21:20,179.3,60.78,0.54,0.33,0,1027.37,7.11,0.43,17.42,1.57,0.57
,,,,12/04/2024,21:30,167.8,61.77,0.54,0.17,0,1027.37,6.92,0.27,17.21,0.88,0.18
,,,,12/04/2024,21:40,187.5,62.14,0.54,0.03,0,1027.37,5.67,0.45,17.02,1.86,0.67
,,,,12/04/2024,21:50,182.8,62.92,0.54,-0.11,0,1027.37,8.1,0.28,16.82,1.67,1.04
,,,,12/04/2024,22:00,186,63.78,0.54,-0.25,0,1027.44,4.35,0.35,16.63,1.47,0.75
,,,,12/04/2024,22:10,187,65.01,0.54,-0.4,0,1027.5,0.02,0.17,16.46,0.88,0.06
,,,,12/04/2024,22:20,187,64.56,0.54,-0.54,0,1027.52,0.07,0.28,16.39,1.08,0.41
,,,,12/04/2024,22:30,172.2,65.01,0.54,-0.66,0,1027.53,17.56,0.37,16.28,1.76,0.82
,,,,12/04/2024,22:40,174.8,66.05,0.54,-0.76,0,1027.53,9.27,0.48,16.1,1.67,0.4
,,,,12/04/2024,22:50,133.6,66.84,0.54,-0.89,0,1027.53,17.82,0.33,15.9,1.18,0.2
,,,,12/04/2024,23:00,165.7,67.55,0.54,-1.01,0,1027.58,0.65,0.19,15.73,0.88,0.11
,,,,12/04/2024,23:10,167,67.94,0.54,-1.09,0,1027.68,2.74,0.31,15.67,1.18,0.22
,,,,12/04/2024,23:20,191.6,67.93,0.54,-1.14,0,1027.7,11.36,0.36,15.56,1.76,0.95
,,,,12/04/2024,23:30,189.4,69.17,0.54,-1.22,0,1027.7,11.19,0.45,15.32,2.55,1.23
,,,,12/04/2024,23:40,202.2,69.89,0.54,-1.3,0,1027.76,9.44,0.29,15.18,1.47,0.7
,,,,12/04/2024,23:50,202,70.65,0.54,-1.34,0,1027.83,9.28,0.37,15.03,1.76,1.1
,,,,13/04/2024,0:00,213.4,71.7,0.54,-1.36,0,1027.87,9.27,0.36,14.82,2.55,1.82
,,,,13/04/2024,0:10,228.5,73.14,0.54,-1.38,0,1027.88,33.98,0.36,14.62,1.96,0.88
,,,,13/04/2024,0:20,172.1,74.25,0.54,-1.4,0,1027.86,8.61,0.38,14.48,1.18,0.26
,,,,13/04/2024,0:30,172.9,74.24,0.54,-1.41,0,1027.86,10.4,0.31,14.34,1.37,0.48
,,,,13/04/2024,0:40,182.9,75.1,0.54,-1.38,0,1027.8,6.69,0.43,14.18,2.06,1.19
,,,,13/04/2024,0:50,160.8,74.84,0.54,-1.34,0,1027.74,13.83,0.33,14.18,1.57,0.89
,,,,13/04/2024,1:00,158.4,75.37,0.54,-1.32,0,1027.66,12.03,0.24,14.11,1.47,0.91
,,,,13/04/2024,1:10,176.9,76.97,0.54,-1.29,0,1027.51,5.63,0.22,13.89,2.35,1.69
,,,,13/04/2024,1:20,174.4,78.09,0.54,-1.22,0,1027.37,8.54,0.3,13.71,2.45,1.62
,,,,13/04/2024,1:30,145.7,78.73,0.54,-1.12,0,1027.25,7.99,0.38,13.63,1.27,0.26
,,,,13/04/2024,1:40,140.5,79.47,0.54,-1.05,0,1027.18,13.48,1.05,13.62,4.02,0.83
,,,,13/04/2024,1:50,136.7,74.87,0.54,-0.98,0,1027.04,9.55,0.6,14.54,5.1,3.33
,,,,13/04/2024,2:00,139.6,71.77,0.54,-0.87,0,1026.92,11.54,0.53,15.06,5.1,3.37
,,,,13/04/2024,2:10,148.1,71.65,0.54,-0.75,0,1026.86,10.97,0.43,15.01,5.19,3.21
,,,,13/04/2024,2:20,152.6,71.48,0.54,-0.64,0,1026.79,9.37,0.47,14.82,5.39,3.98
,,,,13/04/2024,2:30,147.9,71.64,0.54,-0.53,0,1026.72,9.24,0.52,14.69,5.29,3.89
,,,,13/04/2024,2:40,138.2,70.38,0.54,-0.41,0,1026.78,8.29,0.56,14.82,5.39,3.94
,,,,13/04/2024,2:50,137.8,70.87,0.54,-0.28,0,1026.76,8.97,0.54,14.87,6.27,4.39
,,,,13/04/2024,3:00,127.5,69.2,0.54,-0.14,0,1026.71,11.62,0.8,14.81,5.39,3.52
,,,,13/04/2024,3:10,135.5,68.17,0.54,-0.02,0,1026.69,7.47,0.66,15.01,6.37,4.37
,,,,13/04/2024,3:20,137.7,69.1,0.53,0.1,0,1026.64,7.29,0.58,14.92,6.57,4.57
,,,,13/04/2024,3:30,147,70.79,0.53,0.24,0,1026.63,9.11,0.67,14.52,7.45,5.22
,,,,13/04/2024,3:40,150.5,71.26,0.53,0.37,0,1026.63,9.06,0.52,14.19,5.98,4.68
,,,,13/04/2024,3:50,144.1,74.32,0.54,0.51,0,1026.56,5.58,0.59,14.07,6.37,5.23
,,,,13/04/2024,4:00,135.8,72.68,0.53,0.64,0,1026.58,11.07,0.72,14.05,7.35,4.82
,,,,13/04/2024,4:10,133.4,69.98,0.51,0.76,0,1026.6,12.25,0.78,14.29,6.27,4.05
,,,,13/04/2024,4:20,145.2,71.1,0.51,0.86,0,1026.63,10.37,0.47,14.11,5.1,3.9
,,,,13/04/2024,4:30,138.6,72.52,0.52,0.98,0,1026.59,9.34,0.46,13.98,5.39,4.02
,,,,13/04/2024,4:40,134.6,73.15,0.51,1.11,0,1026.6,8.99,0.63,13.91,6.57,4.61
,,,,13/04/2024,4:50,138,74.86,0.5,1.19,0,1026.64,8.98,0.74,13.7,6.27,4.62
,,,,13/04/2024,5:00,135,74.02,0.5,1.26,0,1026.71,9.24,0.66,13.7,6.66,4.58
,,,,13/04/2024,5:10,136.6,73.43,0.5,1.36,0,1026.74,12.4,0.69,13.75,6.86,4.56
,,,,13/04/2024,5:20,140.4,74.68,0.51,1.45,0,1026.86,9.26,0.54,13.61,5.98,4.26
,,,,13/04/2024,5:30,138.9,75.05,1.44,1.49,0,1026.88,7.8,0.62,13.55,6.47,4.6
,,,,13/04/2024,5:40,142.8,74.28,4.96,1.56,0,1026.88,8.43,0.51,13.55,6.47,4.86
,,,,13/04/2024,5:50,138.7,75.4,10.18,1.62,0,1026.95,8.59,0.64,13.44,6.27,4.64
,,,,13/04/2024,6:00,138.5,76.32,16.07,1.66,0,1026.99,8.96,0.55,13.29,5.68,4.2
,,,,13/04/2024,6:10,132.4,74.1,21.8,1.69,0,1027,11.87,0.69,13.39,6.96,4.77
,,,,13/04/2024,6:20,135.1,73.04,27.06,1.72,0,1026.98,10.24,0.76,13.44,7.74,5.12
,,,,13/04/2024,6:30,125.9,71.3,32.94,1.73,0,1026.92,10.74,1.12,13.52,8.23,5.48
,,,,13/04/2024,6:40,136.2,70.56,98.8,1.71,0,1026.93,11.65,1.03,13.74,8.72,4.53
,,,,13/04/2024,6:50,130.1,70.24,173.6,1.71,0,1026.93,12.48,0.83,13.87,6.86,4.65
,,,,13/04/2024,7:00,136.1,68.85,208.1,1.7,0,1026.85,11.63,0.79,14.25,7.74,5.07
