Date,EE_BC1,EE_BC2,EE_BC3,Q_BC1,T_SAL_BC1,T_ENT_BC1,ET_BC1_Frio,ET_BC1_Calor,Q_BC2,T_SAL_BC2,T_ENT_BC2,ET_BC2_Frio,ET_BC2_Calor,Q_BC3,T_SAL_BC3,T_ENT_BC3,ET_BC3_Frio,ET_BC3_Calor
01-04-2024;17:10:00.000,"2738.929","15600.189","2916.712","0","42.32","44.34","0.021","12.451","0","42.74","37.69","0.03","65.69","0","17.05","15.26","0.712","1.291"
01-04-2024;17:20:00.000,"2738.929","15605.06","2916.716","0","41.73","43.9","0.021","12.451","16.41","44.2","42.33","0.03","65.71","0","17.36","15.3","0.712","1.291"
01-04-2024;17:30:00.000,"2738.929","15625.909","2916.721","0","41.23","43.38","0.021","12.451","16.25","46.99","43.72","0.03","65.79","0","17.28","15.4","0.712","1.291"
01-04-2024;17:40:00.000,"2739.787","15644.359","2916.725","16.68","47.73","46.19","0.021","12.454","16.1","48.02","46.24","0.03","65.87","0","16.93","15.51","0.712","1.291"
01-04-2024;17:50:00.000,"2739.787","15644.359","2916.729","0","45.33","45.64","0.021","12.454","0","45.55","45.38","0.03","65.87","0","16.68","15.54","0.712","1.291"
01-04-2024;18:00:00.000,"2739.787","15644.359","2916.733","0","43.93","45.33","0.021","12.454","0","44.32","42.5","0.03","65.87","0","16.46","15.58","0.712","1.291"
01-04-2024;18:10:00.000,"2739.787","15644.359","2916.737","0","42.85","44.9","0.021","12.454","0","43.34","40.32","0.03","65.87","0","16.31","15.57","0.712","1.291"
01-04-2024;18:20:00.000,"2739.787","15644.359","2916.741","0","42.07","44.41","0.021","12.454","0","42.4","38.41","0.03","65.87","0","16.25","15.55","0.712","1.291"
01-04-2024;18:30:00.000,"2739.787","15649.97","2916.745","0","41.41","43.85","0.021","12.454","16.31","44.23","42.32","0.03","65.89","0","16.25","15.53","0.712","1.291"
01-04-2024;18:40:00.000,"2739.787","15669.859","2916.749","16.81","40.87","42.59","0.021","12.454","16.31","45.57","43.48","0.03","65.97","0","16.22","15.49","0.712","1.291"
01-04-2024;18:50:00.000,"2741.029","15684.319","2916.754","16.69","47.65","45.81","0.021","12.458","15.99","47.16","45.84","0.03","66.03","0","16.21","15.43","0.712","1.291"
01-04-2024;19:00:00.000,"2741.928","15690.59","2916.758","0","46.82","46.75","0.021","12.462","0","46.86","46.87","0.03","66.05","0","16.25","15.4","0.712","1.291"
01-04-2024;19:10:00.000,"2741.928","15690.59","2916.762","0","45.48","46.32","0.021","12.462","0","45.9","45.72","0.03","66.05","0","16.29","15.37","0.712","1.291"
01-04-2024;19:20:00.000,"2741.928","15690.59","2916.766","0","44.22","45.81","0.021","12.462","0","44.65","41.96","0.03","66.05","0","16.1","15.3","0.712","1.291"
01-04-2024;19:30:00.000,"2741.928","15690.59","2916.77","0","43.2","45.38","0.021","12.462","0","43.73","39.7","0.03","66.05","0","15.95","15.28","0.712","1.291"
01-04-2024;19:40:00.000,"2741.928","15690.59","2916.774","0","42.53","44.92","0.021","12.462","0","43.02","38.12","0.03","66.05","0","15.91","15.22","0.712","1.291"
01-04-2024;19:50:00.000,"2741.928","15691.01","2916.778","0","41.82","44.41","0.021","12.462","16.31","43.32","42.44","0.03","66.06","0","15.91","15.16","0.712","1.291"
01-04-2024;20:00:00.000,"2741.928","15707.21","2916.782","0","41.2","43.91","0.021","12.462","16.38","45.74","42.9","0.03","66.12","0","15.82","15.07","0.712","1.291"
01-04-2024;20:10:00.000,"2742.382","15720.14","2916.786","0","48.75","48.7","0.021","12.464","0.01","48.74","48.72","0.03","66.17","0","15.45","15","0.712","1.291"
01-04-2024;20:20:00.000,"2742.382","15720.14","2916.791","0","47.06","48.03","0.021","12.464","0","47.54","47.31","0.03","66.17","0","15.05","14.86","0.712","1.291"
01-04-2024;20:30:00.000,"2742.382","15720.14","2916.795","0","45.63","47.72","0.021","12.464","0","46.13","44.14","0.03","66.17","0","14.96","14.57","0.712","1.291"
01-04-2024;20:40:00.000,"2742.382","15720.14","2916.799","0","44.41","47.08","0.021","12.464","0","44.93","41.74","0.03","66.17","0","15.04","14.34","0.712","1.291"
01-04-2024;20:50:00.000,"2742.382","15720.14","2916.803","0","43.56","46.5","0.021","12.464","0","44.1","40","0.03","66.17","0","15.03","14.19","0.712","1.291"
01-04-2024;21:00:00.000,"2742.382","15720.14","2916.807","0","42.76","45.84","0.021","12.464","0","43.33","38.66","0.03","66.17","0","14.93","14.05","0.712","1.291"
01-04-2024;21:10:00.000,"2742.382","15720.14","2916.811","0","41.98","45.29","0.021","12.464","0","42.51","37.42","0.03","66.17","0","14.8","13.93","0.712","1.291"
01-04-2024;21:20:00.000,"2742.382","15720.14","2916.815","0","41","44.66","0.021","12.464","0","41.77","36.37","0.03","66.17","0","14.52","13.82","0.712","1.291"
01-04-2024;21:30:00.000,"2742.382","15720.14","2916.82","0","40.18","43.93","0.021","12.464","0","41.06","35.37","0.03","66.17","0","14.28","13.69","0.712","1.291"
01-04-2024;21:40:00.000,"2742.382","15720.14","2916.824","0","39.23","43.27","0.021","12.464","0","40.1","34.28","0.03","66.17","0","14.1","13.59","0.712","1.291"
01-04-2024;21:50:00.000,"2742.382","15720.14","2916.828","0","38.33","42.52","0.021","12.464","0","39.2","33.26","0.03","66.17","0","13.92","13.46","0.712","1.291"
01-04-2024;22:00:00.000,"2742.382","15720.14","2916.832","0","37.39","41.72","0.021","12.464","0","38.4","32.26","0.03","66.17","0","13.74","13.35","0.712","1.291"
01-04-2024;22:10:00.000,"2742.382","15720.14","2916.836","0","36.58","41.03","0.021","12.464","0","37.66","31.26","0.03","66.17","0","13.59","13.24","0.712","1.291"
01-04-2024;22:20:00.000,"2742.382","15720.14","2916.841","0","35.77","40.23","0.021","12.464","0","37.03","30.2","0.03","66.17","0","13.45","13.16","0.712","1.291"
01-04-2024;22:30:00.000,"2742.382","15720.14","2916.845","0","35.03","39.52","0.021","12.464","0","36.28","29.37","0.03","66.17","0","13.27","13.09","0.712","1.291"
01-04-2024;22:40:00.000,"2742.382","15720.14","2916.849","0","34.51","38.74","0.021","12.464","0","35.69","28.63","0.03","66.17","0","13.09","13.01","0.712","1.291"
01-04-2024;22:50:00.000,"2742.382","15720.14","2916.853","0","33.95","38.02","0.021","12.464","0","35.16","27.97","0.03","66.17","0","12.92","12.96","0.712","1.291"
01-04-2024;23:00:00.000,"2742.382","15720.14","2916.858","0","33.42","37.39","0.021","12.464","0","34.51","27.25","0.03","66.17","0","12.62","12.95","0.712","1.291"
01-04-2024;23:10:00.000,"2742.382","15720.14","2916.862","0","32.56","36.64","0.021","12.464","0","33.95","26.58","0.03","66.17","0","12.28","12.94","0.712","1.291"
01-04-2024;23:20:00.000,"2742.382","15720.14","2916.866","0","31.78","36","0.021","12.464","0","33.3","25.82","0.03","66.17","0","11.81","12.9","0.712","1.291"
01-04-2024;23:30:00.000,"2742.382","15720.14","2916.87","0","31.25","35.33","0.021","12.464","0","32.7","25.2","0.03","66.17","0","11.58","12.95","0.712","1.291"
01-04-2024;23:40:00.000,"2742.382","15720.14","2916.874","0","30.5","34.64","0.021","12.464","0","32.08","24.54","0.03","66.17","0","11.49","12.96","0.712","1.291"
01-04-2024;23:50:00.000,"2742.382","15720.14","2916.878","0","29.78","34.04","0.021","12.464","0","31.29","23.83","0.03","66.17","0","11.42","13","0.712","1.291"
02-04-2024;00:00:00.000,"2742.382","15720.14","2916.883","0","29.18","33.32","0.021","12.464","0","30.86","23.2","0.03","66.17","0","11.31","12.99","0.712","1.291"
02-04-2024;00:00:01.000,"undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
02-04-2024;00:10:00.000,"2742.382","15720.14","2916.887","0","28.56","32.71","0.021","12.464","0","30.24","22.62","0.03","66.17","0","11.26","12.98","0.712","1.291"
02-04-2024;00:20:00.000,"2742.382","15720.14","2916.891","0","27.99","32.17","0.021","12.464","0","29.63","22.01","0.03","66.17","0","11.24","12.97","0.712","1.291"
02-04-2024;00:30:00.000,"2742.382","15720.14","2916.895","0","27.37","31.45","0.021","12.464","0","29.14","21.48","0.03","66.17","0","11.35","12.95","0.712","1.291"
02-04-2024;00:40:00.000,"2742.382","15720.14","2916.899","0","26.83","30.89","0.021","12.464","0","28.6","20.95","0.03","66.17","0","11.33","12.92","0.712","1.291"
02-04-2024;00:50:00.000,"2742.382","15720.14","2916.903","0","26.27","30.4","0.021","12.464","0","28.04","20.38","0.03","66.17","0","11.33","12.88","0.712","1.291"
02-04-2024;01:00:00.000,"2742.382","15720.14","2916.908","0","25.94","29.81","0.021","12.464","0","27.56","19.89","0.03","66.17","0","11.19","12.83","0.712","1.291"
02-04-2024;01:10:00.000,"2742.382","15720.14","2916.912","0","25.46","29.33","0.021","12.464","0","27.07","19.45","0.03","66.17","0","11.17","12.77","0.712","1.291"
02-04-2024;01:20:00.000,"2742.382","15720.14","2916.916","0","25.03","28.81","0.021","12.464","0","26.63","19.03","0.03","66.17","0","11.04","12.69","0.712","1.291"
02-04-2024;01:30:00.000,"2742.382","15720.14","2916.92","0","24.54","28.27","0.021","12.464","0","26.18","18.59","0.03","66.17","0","10.95","12.62","0.712","1.291"
02-04-2024;01:40:00.000,"2742.382","15720.14","2916.924","0","24.1","27.82","0.021","12.464","0","25.74","18.21","0.03","66.17","0","10.89","12.52","0.712","1.291"
02-04-2024;01:50:00.000,"2742.382","15720.14","2916.928","0","23.64","27.27","0.021","12.464","0","25.31","17.81","0.03","66.17","0","10.79","12.44","0.712","1.291"
02-04-2024;02:00:00.000,"2742.382","15720.14","2916.933","0","23.16","26.8","0.021","12.464","0","24.87","17.43","0.03","66.17","0","10.77","12.33","0.712","1.291"
02-04-2024;02:10:00.000,"2742.382","15720.14","2916.937","0","22.8","26.39","0.021","12.464","0","24.47","17.09","0.03","66.17","0","10.78","12.26","0.712","1.291"
02-04-2024;02:20:00.000,"2742.382","15720.14","2916.941","0","22.52","25.92","0.021","12.464","0","24.08","16.75","0.03","66.17","0","10.75","12.17","0.712","1.291"
02-04-2024;02:30:00.000,"2742.382","15720.14","2916.945","0","22.17","25.51","0.021","12.464","0","23.75","16.46","0.03","66.17","0","10.81","12.1","0.712","1.291"
02-04-2024;02:40:00.000,"2742.382","15720.14","2916.949","0","21.91","25.15","0.021","12.464","0","23.47","16.22","0.03","66.17","0","10.86","12.02","0.712","1.291"
02-04-2024;02:50:00.000,"2742.382","15720.14","2916.954","0","21.56","24.71","0.021","12.464","0","23.18","15.96","0.03","66.17","0","10.78","11.94","0.712","1.291"
02-04-2024;03:00:00.000,"2742.382","15720.14","2916.958","0","21.2","24.35","0.021","12.464","0","22.84","15.72","0.03","66.17","0","10.75","11.9","0.712","1.291"
02-04-2024;03:10:00.000,"2742.382","15720.14","2916.962","0","20.94","24.01","0.021","12.464","0","22.57","15.51","0.03","66.17","0","10.83","11.84","0.712","1.291"
02-04-2024;03:20:00.000,"2742.382","15720.14","2916.966","0","20.68","23.63","0.021","12.464","0","22.3","15.3","0.03","66.17","0","10.83","11.81","0.712","1.291"
02-04-2024;03:30:00.000,"2742.382","15720.14","2916.97","0","20.45","23.31","0.021","12.464","0","22.01","15.15","0.03","66.17","0","10.8","11.77","0.712","1.291"
02-04-2024;03:40:00.000,"2742.382","15720.14","2916.975","0","20.2","22.99","0.021","12.464","0","21.68","14.96","0.03","66.17","0","10.87","11.74","0.712","1.291"
02-04-2024;03:50:00.000,"2742.382","15720.14","2916.979","0","20.07","22.7","0.021","12.464","0","21.41","14.82","0.03","66.17","0","10.84","11.7","0.712","1.291"
02-04-2024;04:00:00.000,"2742.382","15720.14","2916.983","0","19.78","22.41","0.021","12.464","0","21.22","14.68","0.03","66.17","0","10.87","11.69","0.712","1.291"
02-04-2024;04:10:00.000,"2742.382","15720.14","2916.987","0","19.58","22.12","0.021","12.464","0","21.02","14.53","0.03","66.17","0","10.87","11.66","0.712","1.291"
02-04-2024;04:20:00.000,"2742.382","15720.14","2916.991","0","19.41","21.85","0.021","12.464","0","20.77","14.43","0.03","66.17","0","10.88","11.63","0.712","1.291"
02-04-2024;04:30:00.000,"2742.382","15720.14","2916.996","0","19.18","21.55","0.021","12.464","0","20.58","14.31","0.03","66.17","0","10.94","11.6","0.712","1.291"
02-04-2024;04:40:00.000,"2742.382","15723.319","2917","0","19.09","21.32","0.021","12.464","16.19","36.34","34.66","0.03","66.19","0","11.02","11.6","0.712","1.291"
02-04-2024;04:50:00.000,"2742.45","15737.33","2917.004","16.9","37.67","37.02","0.022","12.464","16.03","40","38.22","0.03","66.25","0","11.1","11.57","0.712","1.291"
02-04-2024;05:00:00.000,"2743.716","15742.75","2917.008","16.7","46.04","43.94","0.022","12.469","0","42.13","42.14","0.03","66.28","0","11.14","11.58","0.712","1.291"
02-04-2024;05:10:00.000,"2744.885","15742.75","2917.012","0","47.83","47.77","0.022","12.473","0","40.61","39.9","0.03","66.28","0","11.2","11.56","0.712","1.291"
02-04-2024;05:20:00.000,"2744.885","15742.75","2917.017","0","45.86","47.43","0.022","12.473","0","39.45","37.19","0.03","66.28","0","11.23","11.53","0.712","1.291"
02-04-2024;05:30:00.000,"2744.885","15742.75","2917.021","0","44.41","46.81","0.022","12.473","0","38.48","35.34","0.03","66.28","0","11.23","11.55","0.712","1.291"
02-04-2024;05:40:00.000,"2744.885","15742.75","2917.025","0","43.28","46.17","0.022","12.473","0","37.62","33.68","0.03","66.28","0","11.22","11.55","0.712","1.291"
02-04-2024;05:50:00.000,"2744.885","15742.75","2917.029","0","42.51","45.6","0.022","12.473","0","36.93","32.49","0.03","66.28","0","11.22","11.56","0.712","1.291"
02-04-2024;06:00:00.000,"2744.885","15742.75","2917.033","0","41.66","45.01","0.022","12.473","0","36.15","31.48","0.03","66.28","0","11.25","11.54","0.712","1.291"
02-04-2024;06:10:00.000,"2745.617","15742.75","2917.038","16.73","34.66","32.39","0.022","12.477","0","35.46","30.59","0.03","66.28","0","11.27","11.55","0.712","1.291"
02-04-2024;06:20:00.000,"2746.916","15742.75","2917.042","16.87","35.77","33.34","0.022","12.484","0","34.87","29.85","0.03","66.28","0","11.26","11.54","0.712","1.291"
02-04-2024;06:30:00.000,"2748.125","15742.75","2917.046","16.7","36.59","34.74","0.022","12.491","0","34.22","29.18","0.03","66.28","0","11.31","11.55","0.712","1.291"
02-04-2024;06:40:00.000,"2749.387","15742.75","2917.05","16.7","37.96","35.96","0.022","12.498","0","33.62","28.65","0.03","66.28","0","11.38","11.55","0.712","1.291"
02-04-2024;06:50:00.000,"2750.749","15742.75","2917.054","16.82","39.3","37.06","0.022","12.504","0","33.1","28.1","0.03","66.28","0","11.53","11.57","0.712","1.291"
02-04-2024;07:00:00.000,"2751.937","15746.02","2917.058","16.75","39.63","38.24","0.022","12.51","0.01","38.18","38.22","0.03","66.29","0","11.56","11.57","0.712","1.291"
02-04-2024;07:10:00.000,"2753.312","15746.02","2917.063","16.84","41.36","39.05","0.022","12.517","0","37.25","37.21","0.03","66.29","0","11.69","11.6","0.712","1.291"
02-04-2024;07:20:00.000,"2754.704","15746.02","2917.067","16.78","41.88","40.04","0.022","12.523","0","36.21","34.61","0.03","66.29","0","11.71","11.61","0.712","1.291"
02-04-2024;07:30:00.000,"2755.951","15746.02","2917.071","16.95","42.42","40.96","0.022","12.529","0","35.39","32.85","0.03","66.29","0","11.79","11.64","0.712","1.291"
02-04-2024;07:40:00.000,"2757.213","15746.02","2917.075","17.01","43.21","41.7","0.022","12.534","0","34.61","31.24","0.03","66.29","0","11.91","11.66","0.712","1.291"
02-04-2024;07:50:00.000,"2758.523","15746.02","2917.079","16.87","43.93","42.29","0.022","12.54","0","33.94","30.15","0.03","66.29","0","11.99","11.71","0.712","1.291"
02-04-2024;08:00:00.000,"2759.798","15746.02","2917.083","16.88","44.52","42.97","0.022","12.545","0","33.44","29.32","0.03","66.29","0","12.03","11.74","0.712","1.291"
02-04-2024;08:10:00.000,"2760.972","15746.02","2917.087","17.03","44.6","43.28","0.022","12.55","0","32.95","28.58","0.03","66.29","0","12.11","11.79","0.712","1.291"
02-04-2024;08:20:00.000,"2762.08","15746.02","2917.091","16.75","44.96","43.65","0.022","12.555","0","32.45","28.03","0.03","66.29","0","12.14","11.83","0.712","1.291"
02-04-2024;08:30:00.000,"2763.103","15746.02","2917.096","16.89","45.07","43.76","0.022","12.559","0","31.97","27.47","0.03","66.29","0","12.22","11.88","0.712","1.291"
02-04-2024;08:40:00.000,"2763.823","15746.02","2917.1","0","43.89","43.8","0.022","12.562","0","31.58","27.06","0.03","66.29","0","12.27","11.91","0.712","1.291"
02-04-2024;08:50:00.000,"2763.823","15746.02","2917.104","0","42.6","43.25","0.022","12.562","0","31.1","26.63","0.03","66.29","0","12.42","11.95","0.712","1.291"
02-04-2024;09:00:00.000,"2763.823","15746.02","2917.108","0","41.42","42.91","0.022","12.562","0","30.64","26.2","0.03","66.29","0","12.49","12","0.712","1.291"
02-04-2024;09:10:00.000,"2763.823","15746.02","2917.112","0","40.65","42.33","0.022","12.562","0","30.36","25.79","0.03","66.29","0","12.63","12.05","0.712","1.291"
02-04-2024;09:20:00.000,"2763.823","15746.02","2917.116","0","40.1","42.04","0.022","12.562","0","30.12","25.37","0.03","66.29","0","12.68","12.1","0.712","1.291"
02-04-2024;09:30:00.000,"2763.823","15746.02","2917.121","0","39.55","41.61","0.022","12.562","0","29.91","24.9","0.03","66.29","0","12.83","12.16","0.712","1.291"
02-04-2024;09:40:00.000,"2763.823","15746.02","2917.125","0","38.89","41.12","0.022","12.562","0","29.62","24.51","0.03","66.29","0","12.9","12.22","0.712","1.291"
02-04-2024;09:50:00.000,"2763.874","15746.02","2917.129","16.92","38.92","38.3","0.022","12.562","0","29.38","24.06","0.03","66.29","0","12.97","12.28","0.712","1.291"
02-04-2024;10:00:00.000,"2765.334","15746.979","2917.133","16.63","41.85","38.71","0.022","12.569","16.24","39.64","38.48","0.03","66.3","0","13.27","12.36","0.712","1.291"
02-04-2024;10:10:00.000,"2767.292","15760.3","2917.137","16.65","44.13","41.76","0.022","12.578","16.08","43.28","41.88","0.03","66.35","0","13.4","12.43","0.712","1.291"
02-04-2024;10:20:00.000,"2768.844","15771.27","2917.141","16.55","45.7","43.96","0.022","12.584","16.05","45.25","43.91","0.03","66.4","0","13.53","12.51","0.712","1.291"
02-04-2024;10:30:00.000,"2770.332","15783.479","2917.145","16.52","47.6","45.91","0.022","12.59","16.11","47.22","45.94","0.03","66.44","0","13.59","12.61","0.712","1.291"
02-04-2024;10:40:00.000,"2770.486","15784.55","2917.149","0","45.39","45.66","0.022","12.591","0","45.79","45.43","0.03","66.45","0","13.73","12.7","0.712","1.291"
02-04-2024;10:50:00.000,"2770.486","15784.55","2917.154","0","44.08","45.33","0.022","12.591","0","44.39","42.97","0.03","66.45","0","13.87","12.8","0.712","1.291"
02-04-2024;11:00:00.000,"2770.486","15784.55","2917.158","0","43.04","44.84","0.022","12.591","0","43.39","39.76","0.03","66.45","0","13.99","12.9","0.712","1.291"
02-04-2024;11:10:00.000,"2770.486","15787.479","2917.162","0","42.26","44.38","0.022","12.591","16.35","43.89","42.27","0.03","66.46","0","14.17","13","0.712","1.291"
02-04-2024;11:20:00.000,"2770.95","15806.59","2917.166","16.67","45.66","43.92","0.022","12.593","15.91","47.26","44.06","0.03","66.54","0","14.4","13.12","0.712","1.291"
02-04-2024;11:30:00.000,"2772.204","15825.149","2917.17","0.01","46.73","46.6","0.022","12.598","0.01","46.64","46.68","0.03","66.62","0","14.55","13.21","0.712","1.291"
02-04-2024;11:40:00.000,"2772.204","15825.149","2917.174","0","45.13","46","0.022","12.598","0","45.52","45.36","0.03","66.62","0","14.73","13.33","0.712","1.291"
