Date,EE_BC1,EE_BC2,EE_BC3,Q_BC1,T_SAL_BC1,T_ENT_BC1,ET_BC1_Frio,ET_BC1_Calor,Q_BC2,T_SAL_BC2,T_ENT_BC2,ET_BC2_Frio,ET_BC2_Calor,Q_BC3,T_SAL_BC3,T_ENT_BC3,ET_BC3_Frio,ET_BC3_Calor,Q_TER,T_IMP_TER,T_RET_TER,ET_TER_Frio,ET_TER_Calor,EE_TER,EE_BC1_TER,EE_BC2_TER
02-04-2024;16:20:00.000,"2784.544","15933.39","2917.291","0","43.76","45.56","0.022","12.651","0","44.23","42.07","0.03","67.07","0","15.58","15.16","0.712","1.291","2.25","14.56","14.57","15.266","0","1375.064","7599.384","20886.203"
02-04-2024;16:30:00.000,"2784.544","15933.39","2917.295","0","43.05","45.08","0.022","12.651","0","43.32","40.32","0.03","67.07","0","15.51","15.16","0.712","1.291","3.39","14.31","14.19","15.266","0","1375.085","7599.384","20886.205"
02-04-2024;16:40:00.000,"2784.544","15933.39","2917.299","0","42.42","44.59","0.022","12.651","0","42.69","39.14","0.03","67.07","0","15.55","15.14","0.712","1.291","3.33","14.43","14.52","15.266","0","1375.106","7599.385","20886.205"
02-04-2024;16:50:00.000,"2784.544","15941.87","2917.303","0","41.89","44.04","0.022","12.651","16.3","44.95","42.48","0.03","67.1","0","15.62","15.11","0.712","1.291","7.22","10.81","14.63","15.268","0","1375.127","7599.385","20886.256"
02-04-2024;17:00:00.000,"2785.652","15964.47","2917.307","16.83","47.92","45.73","0.022","12.655","16.14","49.06","45.89","0.03","67.2","0","15.69","15.09","0.712","1.291","12.56","9.59","14.91","15.278","0","1375.149","7599.451","20886.326"
02-04-2024;17:10:00.000,"2785.93","15969.62","2917.312","0","46.17","46.19","0.022","12.657","0","46.29","46.08","0.03","67.23","0","15.74","15.1","0.712","1.291","4.2","14.87","14.91","15.283","0","1375.171","7599.472","20886.354"
02-04-2024;17:20:00.000,"2785.93","15969.62","2917.316","0","44.79","46.06","0.022","12.657","0","45.29","44.21","0.03","67.23","0","15.73","15.1","0.712","1.291","3.84","14.84","14.94","15.283","0","1375.191","7599.472","20886.354"
02-04-2024;17:30:00.000,"2785.93","15969.62","2917.32","0","43.62","45.61","0.022","12.657","0","44.14","42.14","0.03","67.23","0","15.77","15.11","0.712","1.291","3.4","14.99","14.89","15.283","0","1375.212","7599.473","20886.354"
02-04-2024;17:40:00.000,"2785.93","15969.62","2917.324","0","42.66","45.1","0.022","12.657","0","43.2","40.46","0.03","67.23","0","15.82","15.11","0.712","1.291","3.41","14.93","14.64","15.283","0","1375.232","7599.473","20886.354"
02-04-2024;17:50:00.000,"2785.93","15969.62","2917.328","0","42.01","44.61","0.022","12.657","0","42.46","39.15","0.03","67.23","0","15.82","15.12","0.712","1.291","3.4","14.59","14.6","15.283","0","1375.253","7599.473","20886.355"
02-04-2024;18:00:00.000,"2785.93","15978.09","2917.332","0","41.36","44.1","0.022","12.657","16.31","45","42.46","0.03","67.26","0","15.68","15.16","0.712","1.291","7.26","11.26","14.81","15.285","0","1375.274","7599.474","20886.404"
02-04-2024;18:10:00.000,"2787.057","16000.97","2917.337","16.83","47.91","45.69","0.022","12.661","16.27","49.03","45.8","0.03","67.36","0","15.54","15.17","0.712","1.291","12.51","9.47","14.96","15.296","0","1375.297","7599.54","20886.477"
02-04-2024;18:20:00.000,"2787.409","16007.05","2917.341","0","46.17","46.56","0.022","12.663","0","46.41","46.26","0.03","67.39","0","15.31","15.15","0.712","1.291","4.24","15.01","15.05","15.301","0","1375.319","7599.563","20886.506"
02-04-2024;18:30:00.000,"2787.409","16007.05","2917.345","0","44.78","46.17","0.022","12.663","0","45.3","44.2","0.03","67.39","0","15.31","15.12","0.712","1.291","4.19","15.07","15.06","15.301","0","1375.339","7599.564","20886.506"
02-04-2024;18:40:00.000,"2787.409","16007.05","2917.349","0","43.78","45.77","0.022","12.663","0","44.22","41.95","0.03","67.39","0","15.34","15.08","0.712","1.291","4.19","15.03","14.91","15.301","0","1375.361","7599.564","20886.506"
02-04-2024;18:50:00.000,"2787.409","16007.05","2917.353","0","42.94","45.25","0.022","12.663","0","43.41","40.22","0.03","67.39","0","15.3","15.04","0.712","1.291","4.15","14.9","14.83","15.301","0","1375.382","7599.564","20886.506"
02-04-2024;19:00:00.000,"2787.409","16007.05","2917.357","0","42.02","44.63","0.022","12.663","0","42.58","38.81","0.03","67.39","0","15.28","15","0.712","1.291","4.13","14.83","14.79","15.301","0","1375.403","7599.565","20886.508"
02-04-2024;19:10:00.000,"2787.409","16014.42","2917.362","0","41.3","44.17","0.022","12.663","16.39","44.78","42.34","0.03","67.42","0","15.26","14.96","0.712","1.291","7.4","11.35","14.8","15.302","0","1375.424","7599.565","20886.553"
02-04-2024;19:20:00.000,"2788.456","16036.909","2917.366","16.71","47.56","45.28","0.022","12.667","16.22","48.75","45.36","0.03","67.51","0","15.22","14.93","0.712","1.291","12.61","9.61","15.07","15.312","0","1375.447","7599.626","20886.625"
02-04-2024;19:30:00.000,"2788.91","16044.75","2917.37","0","46.12","46.33","0.022","12.67","0","46.41","46.25","0.03","67.55","0","15.19","14.91","0.712","1.291","4.2","15.19","15.26","15.318","0","1375.468","7599.655","20886.658"
02-04-2024;19:40:00.000,"2788.91","16044.75","2917.374","0","44.43","46.11","0.022","12.67","0","45","44.04","0.03","67.55","0","15.22","14.88","0.712","1.291","4.21","15.28","15.23","15.318","0","1375.489","7599.655","20886.658"
02-04-2024;19:50:00.000,"2788.91","16044.75","2917.378","0","43.18","45.57","0.022","12.67","0","43.67","41.38","0.03","67.55","0","15.27","14.89","0.712","1.291","4.17","15.2","15.11","15.318","0","1375.51","7599.656","20886.658"
02-04-2024;20:00:00.000,"2788.91","16044.75","2917.382","0","42.19","45","0.022","12.67","0","42.74","39.47","0.03","67.55","0","15.28","14.86","0.712","1.291","4.19","15.06","14.97","15.318","0","1375.531","7599.656","20886.658"
02-04-2024;20:10:00.000,"2788.91","16044.75","2917.386","0","41.52","44.48","0.022","12.67","0","41.98","38.03","0.03","67.55","0","15.34","14.87","0.712","1.291","4.15","14.96","14.91","15.318","0","1375.552","7599.657","20886.66"
02-04-2024;20:20:00.000,"2788.91","16044.75","2917.39","0","40.95","43.96","0.022","12.67","0","41.27","36.74","0.03","67.55","0","15.36","14.87","0.712","1.291","4.14","14.93","14.89","15.318","0","1375.573","7599.657","20886.66"
02-04-2024;20:30:00.000,"2788.91","16044.75","2917.395","0","40.16","43.35","0.022","12.67","0","40.68","35.79","0.03","67.55","0","15.4","14.89","0.712","1.291","4.13","14.93","14.91","15.318","0","1375.594","7599.657","20886.66"
02-04-2024;20:40:00.000,"2788.91","16044.75","2917.399","0","39.58","42.66","0.022","12.67","0","40.11","34.83","0.03","67.55","0","15.43","14.92","0.712","1.291","4.1","14.96","14.93","15.318","0","1375.615","7599.658","20886.66"
02-04-2024;20:50:00.000,"2788.91","16044.75","2917.403","0","38.99","42.15","0.022","12.67","0","39.42","34.08","0.03","67.55","0","15.44","14.93","0.712","1.291","4.1","14.98","14.96","15.318","0","1375.636","7599.658","20886.66"
02-04-2024;21:00:00.000,"2788.91","16044.75","2917.407","0","38.39","41.64","0.022","12.67","0","38.86","33.3","0.03","67.55","0","15.47","14.96","0.712","1.291","4.13","15.01","15.01","15.318","0","1375.657","7599.659","20886.662"
02-04-2024;21:10:00.000,"2788.91","16044.75","2917.411","0","37.74","41.14","0.022","12.67","0","38.17","32.41","0.03","67.55","0","15.65","14.97","0.712","1.291","4.11","15.07","15.03","15.318","0","1375.678","7599.659","20886.662"
02-04-2024;21:20:00.000,"2788.91","16044.75","2917.415","0","37.05","40.57","0.022","12.67","0","37.6","31.78","0.03","67.55","0","15.7","14.99","0.712","1.291","4.14","15.07","15.07","15.318","0","1375.699","7599.659","20886.662"
02-04-2024;21:30:00.000,"2788.91","16044.75","2917.42","0","36.44","40.05","0.022","12.67","0","36.9","31.18","0.03","67.55","0","15.61","15.02","0.712","1.291","4.13","15.11","15.09","15.318","0","1375.72","7599.66","20886.662"
02-04-2024;21:40:00.000,"2788.91","16044.75","2917.424","0","35.89","39.57","0.022","12.67","0","36.34","30.46","0.03","67.55","0","15.63","15.04","0.712","1.291","4.1","15.13","15.12","15.318","0","1375.741","7599.66","20886.662"
02-04-2024;21:50:00.000,"2788.91","16044.75","2917.428","0","35.36","39.01","0.022","12.67","0","35.8","29.85","0.03","67.55","0","15.63","15.07","0.712","1.291","4.13","15.17","15.13","15.318","0","1375.762","7599.661","20886.664"
02-04-2024;22:00:00.000,"2788.91","16044.75","2917.432","0","34.93","38.52","0.022","12.67","0","35.26","29.26","0.03","67.55","0","15.64","15.11","0.712","1.291","4.14","15.17","15.15","15.318","0","1375.783","7599.661","20886.664"
02-04-2024;22:10:00.000,"2788.91","16044.75","2917.436","0","34.39","38","0.022","12.67","0","34.92","28.77","0.03","67.55","0","15.66","15.15","0.712","1.291","4.12","15.21","15.19","15.318","0","1375.804","7599.661","20886.664"
02-04-2024;22:20:00.000,"2788.91","16044.75","2917.441","0","33.89","37.53","0.022","12.67","0","34.46","28.29","0.03","67.55","0","15.73","15.19","0.712","1.291","4.15","15.21","15.19","15.318","0","1375.825","7599.663","20886.664"
02-04-2024;22:30:00.000,"2788.91","16044.75","2917.445","0","33.41","37.1","0.022","12.67","0","34.01","27.83","0.03","67.55","0","16.08","15.23","0.712","1.291","4.09","15.23","15.22","15.318","0","1375.846","7599.663","20886.664"
02-04-2024;22:40:00.000,"2788.91","16044.75","2917.449","0","32.93","36.53","0.022","12.67","0","33.51","27.36","0.03","67.55","0","16.55","15.25","0.712","1.291","4.09","15.25","15.23","15.318","0","1375.867","7599.664","20886.666"
02-04-2024;22:50:00.000,"2788.91","16044.75","2917.453","0","32.47","36.14","0.022","12.67","0","33.16","26.97","0.03","67.55","0","16.42","15.29","0.712","1.291","4.15","15.27","15.26","15.318","0","1375.888","7599.664","20886.666"
02-04-2024;23:00:00.000,"2788.91","16044.75","2917.457","0","32.13","35.75","0.022","12.67","0","32.77","26.56","0.03","67.55","0","16.21","15.33","0.712","1.291","4.12","15.3","15.27","15.318","0","1375.909","7599.664","20886.666"
02-04-2024;23:10:00.000,"2788.91","16044.75","2917.462","0","31.77","35.25","0.022","12.67","0","32.35","26.24","0.03","67.55","0","16.08","15.38","0.712","1.291","4.1","15.28","15.26","15.318","0","1375.93","7599.665","20886.666"
02-04-2024;23:20:00.000,"2788.91","16054.55","2917.466","0","31.4","34.85","0.022","12.67","16.25","45.39","42.75","0.03","67.59","0","16.02","15.4","0.712","1.291","7.4","11.16","15.3","15.32","0","1375.951","7599.665","20886.723"
02-04-2024;23:30:00.000,"2789.531","16069.31","2917.47","0","48.89","48.83","0.022","12.672","0","49.34","49.29","0.03","67.66","0","16.04","15.45","0.712","1.291","7.68","15.27","15.56","15.328","0","1375.974","7599.716","20886.779"
02-04-2024;23:40:00.000,"2789.531","16069.31","2917.474","0","46.97","48.72","0.022","12.672","0","48.02","47.76","0.03","67.66","0","16.05","15.49","0.712","1.291","4.17","15.66","15.63","15.328","0","1375.995","7599.716","20886.781"
02-04-2024;23:50:00.000,"2789.531","16069.31","2917.478","0","45.62","48.12","0.022","12.672","0","46.59","45.35","0.03","67.66","0","16.07","15.54","0.712","1.291","4.19","15.66","15.56","15.328","0","1376.016","7599.716","20886.781"
03-04-2024;00:00:00.000,"2789.531","16069.31","2917.483","0","44.38","47.49","0.022","12.672","0","45.39","43.02","0.03","67.66","0","16.09","15.59","0.712","1.291","4.19","15.52","15.44","15.328","0","1376.037","7599.717","20886.781"
03-04-2024;00:10:00.000,"2789.531","16069.31","2917.487","0","43.73","46.92","0.022","12.672","0","44.54","41.42","0.03","67.66","0","16.1","15.62","0.712","1.291","4.14","15.42","15.35","15.328","0","1376.058","7599.717","20886.781"
03-04-2024;00:20:00.000,"2789.531","16069.31","2917.491","0","42.75","46.3","0.022","12.672","0","43.73","39.98","0.03","67.66","0","16.12","15.65","0.712","1.291","4.17","15.39","15.31","15.328","0","1376.079","7599.718","20886.781"
03-04-2024;00:30:00.000,"2789.531","16069.31","2917.495","0","41.84","45.77","0.022","12.672","0","42.86","38.87","0.03","67.66","0","16.14","15.69","0.712","1.291","4.15","15.36","15.29","15.328","0","1376.099","7599.718","20886.783"
03-04-2024;00:40:00.000,"2789.531","16069.31","2917.499","0","41.13","45.18","0.022","12.672","0","42.1","37.83","0.03","67.66","0","16.19","15.72","0.712","1.291","4.16","15.34","15.29","15.328","0","1376.12","7599.718","20886.783"
03-04-2024;00:50:00.000,"2789.531","16069.31","2917.503","0","40.36","44.54","0.022","12.672","0","41.33","36.83","0.03","67.66","0","16.2","15.76","0.712","1.291","4.11","15.37","15.32","15.328","0","1376.141","7599.719","20886.783"
03-04-2024;01:00:00.000,"2789.531","16069.31","2917.507","0","39.67","44","0.022","12.672","0","40.69","35.95","0.03","67.66","0","16.25","15.8","0.712","1.291","4.15","15.37","15.35","15.328","0","1376.162","7599.719","20886.783"
03-04-2024;01:10:00.000,"2789.531","16069.31","2917.511","0","38.94","43.36","0.022","12.672","0","39.93","35.09","0.03","67.66","0","16.27","15.82","0.712","1.291","4.11","15.4","15.35","15.328","0","1376.183","7599.719","20886.783"
03-04-2024;01:20:00.000,"2789.531","16069.31","2917.515","0","38.18","42.81","0.022","12.672","0","39.34","34.12","0.03","67.66","0","16.28","15.83","0.712","1.291","4.11","15.39","15.36","15.328","0","1376.204","7599.72","20886.785"
03-04-2024;01:30:00.000,"2789.531","16069.31","2917.52","0","37.58","42","0.022","12.672","0","38.61","33.34","0.03","67.66","0","16.29","15.87","0.712","1.291","4.09","15.42","15.38","15.328","0","1376.225","7599.72","20886.785"
03-04-2024;01:40:00.000,"2789.531","16069.31","2917.524","0","36.95","41.45","0.022","12.672","0","37.97","32.73","0.03","67.66","0","16.3","15.89","0.712","1.291","4.1","15.42","15.38","15.328","0","1376.246","7599.721","20886.785"
03-04-2024;01:50:00.000,"2789.531","16069.31","2917.528","0","36.41","40.87","0.022","12.672","0","37.37","32","0.03","67.66","0","16.33","15.91","0.712","1.291","4.17","15.43","15.39","15.328","0","1376.267","7599.721","20886.785"
03-04-2024;02:00:00.000,"2789.531","16069.31","2917.532","0","36.02","40.36","0.022","12.672","0","36.95","31.45","0.03","67.66","0","16.35","15.94","0.712","1.291","4.13","15.44","15.42","15.328","0","1376.288","7599.721","20886.785"
03-04-2024;02:10:00.000,"2789.531","16069.31","2917.536","0","35.59","39.81","0.022","12.672","0","36.5","30.92","0.03","67.66","0","16.35","15.95","0.712","1.291","4.12","15.44","15.43","15.328","0","1376.309","7599.722","20886.787"
03-04-2024;02:20:00.000,"2789.531","16069.31","2917.54","0","35.04","39.33","0.022","12.672","0","35.93","30.4","0.03","67.66","0","16.37","15.96","0.712","1.291","4.09","15.44","15.43","15.328","0","1376.329","7599.722","20886.787"
03-04-2024;02:30:00.000,"2789.531","16069.31","2917.545","0","34.51","38.81","0.022","12.672","0","35.53","29.91","0.03","67.66","0","16.39","15.97","0.712","1.291","4.08","15.46","15.44","15.328","0","1376.351","7599.723","20886.787"
03-04-2024;02:40:00.000,"2789.531","16069.31","2917.549","0","34.2","38.36","0.022","12.672","0","35.19","29.48","0.03","67.66","0","16.38","15.99","0.712","1.291","4.12","15.47","15.45","15.328","0","1376.371","7599.723","20886.787"
03-04-2024;02:50:00.000,"2789.531","16069.31","2917.553","0","33.66","37.88","0.022","12.672","0","34.68","29.01","0.03","67.66","0","16.38","16","0.712","1.291","4.1","15.48","15.47","15.328","0","1376.392","7599.723","20886.787"
03-04-2024;03:00:00.000,"2789.531","16069.31","2917.557","0","33.39","37.41","0.022","12.672","0","34.38","28.63","0.03","67.66","0","16.38","16.01","0.712","1.291","4.11","15.49","15.45","15.328","0","1376.413","7599.724","20886.789"
03-04-2024;03:10:00.000,"2789.531","16069.31","2917.562","0","32.99","36.99","0.022","12.672","0","33.91","28.19","0.03","67.66","0","16.35","16.01","0.712","1.291","4.08","15.5","15.48","15.328","0","1376.434","7599.724","20886.789"
03-04-2024;03:20:00.000,"2789.531","16069.31","2917.566","0","32.52","36.49","0.022","12.672","0","33.47","27.81","0.03","67.66","0","16.35","16.03","0.712","1.291","4.09","15.51","15.48","15.328","0","1376.455","7599.726","20886.789"
03-04-2024;03:30:00.000,"2789.531","16069.31","2917.57","0","32.16","36.07","0.022","12.672","0","33.11","27.42","0.03","67.66","0","16.36","16.02","0.712","1.291","4.11","15.51","15.48","15.328","0","1376.476","7599.726","20886.789"
03-04-2024;03:40:00.000,"2789.531","16069.31","2917.574","0","31.72","35.57","0.022","12.672","0","32.63","27.01","0.03","67.66","0","16.35","16.04","0.712","1.291","4.09","15.53","15.52","15.328","0","1376.497","7599.726","20886.789"
03-04-2024;03:50:00.000,"2789.531","16069.31","2917.578","0","31.28","35.14","0.022","12.672","0","32.21","26.64","0.03","67.66","0","16.36","16.04","0.712","1.291","4.12","15.52","15.51","15.328","0","1376.518","7599.727","20886.791"
03-04-2024;04:00:00.000,"2789.531","16069.31","2917.582","0","30.85","34.72","0.022","12.672","0","31.82","26.27","0.03","67.66","0","16.37","16.03","0.712","1.291","4.11","15.53","15.51","15.328","0","1376.539","7599.727","20886.791"
03-04-2024;04:10:00.000,"2789.531","16069.31","2917.587","0","30.37","34.25","0.022","12.672","0","31.38","25.86","0.03","67.66","0","16.34","16.03","0.712","1.291","4.1","15.54","15.52","15.328","0","1376.56","7599.728","20886.791"
03-04-2024;04:20:00.000,"2789.531","16069.31","2917.591","0","29.99","33.86","0.022","12.672","0","31.11","25.52","0.03","67.66","0","16.35","16.04","0.712","1.291","4.08","15.55","15.53","15.328","0","1376.581","7599.728","20886.791"
03-04-2024;04:30:00.000,"2789.531","16069.31","2917.595","0","29.69","33.46","0.022","12.672","0","30.72","25.19","0.03","67.66","0","16.34","16.03","0.712","1.291","4.13","15.54","15.52","15.328","0","1376.602","7599.728","20886.791"
03-04-2024;04:40:00.000,"2789.531","16069.31","2917.599","0","29.28","32.99","0.022","12.672","0","30.28","24.82","0.03","67.66","0","16.35","16.04","0.712","1.291","4.07","15.56","15.55","15.328","0","1376.623","7599.729","20886.793"
03-04-2024;04:50:00.000,"2789.531","16069.31","2917.603","0","28.97","32.63","0.022","12.672","0","29.91","24.53","0.03","67.66","0","16.35","16.04","0.712","1.291","4.09","15.56","15.54","15.328","0","1376.643","7599.729","20886.793"
03-04-2024;05:00:00.000,"2789.531","16069.31","2917.607","0","28.62","32.23","0.022","12.672","0","29.62","24.21","0.03","67.66","0","16.34","16.03","0.712","1.291","4.06","15.56","15.55","15.328","0","1376.664","7599.729","20886.793"
03-04-2024;05:10:00.000,"2789.531","16069.31","2917.611","0","28.35","31.85","0.022","12.672","0","29.3","23.92","0.03","67.66","0","16.34","16.04","0.712","1.291","4.11","15.58","15.56","15.328","0","1376.685","7599.729","20886.795"
